scenario_id,city,name,valence,layer,name_first_score,name_last_score,answer_score,answer_delta,behavior_delta
S1,Chicago,Lincoln Park,affluent,30,0.14292081794968833,0.14292081794968833,-5.52308852952967,-0.4316983584263383,1.2656249999999993
S1,Chicago,Lincoln Park,affluent,35,0.21710953308432657,0.21710953308432657,-4.499022565014034,-0.26166524788546575,1.2656249999999993
S1,Chicago,Lincoln Park,affluent,40,-1.5423079939589965,-1.5423079939589965,-5.928449746627782,0.014061454322248146,1.2656249999999993
S1,Chicago,Lakeview,affluent,5,16.699357092746602,16.699357092746602,-4.574393228282548,0.2938966138837875,1.3020833333333326
S1,Chicago,Lakeview,affluent,10,18.028154434307137,18.028154434307137,6.132979831293726,-0.143279954275366,1.3020833333333326
S1,Chicago,Lakeview,affluent,15,2.761641890641709,2.761641890641709,-4.11509988889111,-0.1794350141833294,1.3020833333333326
S1,Chicago,Lakeview,affluent,18,0.7845910477478291,0.7845910477478291,-1.1659409410087545,-0.010748654903049992,1.3020833333333326
S1,Chicago,Lakeview,affluent,20,-0.040078746267535784,-0.040078746267535784,-2.22492982292342,0.03366702507227526,1.3020833333333326
S1,Chicago,Lakeview,affluent,22,1.0490396289378325,1.0490396289378325,0.2400631216668302,0.24135274265093493,1.3020833333333326
S1,Chicago,Lakeview,affluent,25,-1.149087390967275,-1.149087390967275,-3.21515082004587,0.26433476351753527,1.3020833333333326
S1,Chicago,Lakeview,affluent,30,2.4943300151445738,2.4943300151445738,-5.502333127385904,-0.4109429562825717,1.3020833333333326
S1,Chicago,Lakeview,affluent,35,0.817904645472656,0.817904645472656,-4.495382548002562,-0.25802523087399365,1.3020833333333326
S1,Chicago,Lakeview,affluent,40,-1.1810817741423265,-1.1810817741423265,-5.917039562605763,0.02547163834426769,1.3020833333333326
S1,Chicago,Winnetka,affluent,5,9.274539661001091,1.6807417794904183,-4.529835111182676,0.33845473098365986,1.2864583333333326
S1,Chicago,Winnetka,affluent,10,21.081542514294412,17.15625701029204,6.125843762111831,-0.1504160234572609,1.2864583333333326
S1,Chicago,Winnetka,affluent,15,-1.5551713838374033,-3.330899615539063,-4.112310299280909,-0.17664542457312882,1.2864583333333326
S1,Chicago,Winnetka,affluent,18,-1.4817670602845825,-2.4367193218608754,-1.151350591461651,0.003841694644053373,1.2864583333333326
S1,Chicago,Winnetka,affluent,20,-0.2157484593632592,1.8994219883071402,-2.2098301724726097,0.048766675523085556,1.2864583333333326
S1,Chicago,Winnetka,affluent,22,1.101135463527838,2.9840352782889,0.2697055991610233,0.27099522014512806,1.2864583333333326
S1,Chicago,Winnetka,affluent,25,-0.17275127959483105,1.3589730177888821,-3.1963346400602832,0.28315094350312187,1.2864583333333326
S1,Chicago,Winnetka,affluent,30,-0.8432865639961761,0.2925064222871364,-5.456613410315425,-0.3652232392120931,1.2864583333333326
S1,Chicago,Winnetka,affluent,35,-0.27558843292581403,-1.18039524067508,-4.499590651168891,-0.2622333340403227,1.2864583333333326
S1,Chicago,Winnetka,affluent,40,-0.07334367395263766,-2.3103931299654694,-5.884626960141705,0.05788424080832577,1.2864583333333326
S1,Chicago,Englewood,under_resourced,5,10.611559331004676,-6.438621001363224,-4.695419415918775,0.17287042624756044,1.9739583333333326
S1,Chicago,Englewood,under_resourced,10,18.920027983852787,18.484430663371324,6.169825147393413,-0.10643463817567866,1.9739583333333326
S1,Chicago,Englewood,under_resourced,15,3.5845847702165665,4.08866354709336,-4.1026741667743085,-0.16700929206652804,1.9739583333333326
S1,Chicago,Englewood,under_resourced,18,7.919925728704333,2.502001823140849,-1.0999660745397737,0.05522621156593077,1.9739583333333326
S1,Chicago,Englewood,under_resourced,20,9.806249928225123,6.864985487627721,-2.113911363082449,0.1446854849132464,1.9739583333333326
S1,Chicago,Englewood,under_resourced,22,6.300323345575503,5.425054251269338,0.2949369145895538,0.2962265355736585,1.9739583333333326
S1,Chicago,Englewood,under_resourced,25,4.0830788004740555,2.84920669055547,-3.0161495033975516,0.4633360801658535,1.9739583333333326
S1,Chicago,Englewood,under_resourced,30,2.5258506294082186,2.326744632230176,-5.3299845773029775,-0.23859440619964545,1.9739583333333326
S1,Chicago,Englewood,under_resourced,35,0.9048836786090473,0.7447947398313717,-4.424224218799227,-0.18686690167065922,1.9739583333333326
S1,Chicago,Englewood,under_resourced,40,-1.0922195055316433,-0.36293045611038055,-5.748498206116121,0.19401299483390932,1.9739583333333326
S1,Chicago,Austin,under_resourced,5,10.74598106641031,-10.80957485651336,-4.763001144104583,0.10528869806175223,1.4062499999999996
S1,Chicago,Austin,under_resourced,10,15.697976098285572,6.670268678415121,6.157780421869431,-0.11847936369966128,1.4062499999999996
S1,Chicago,Austin,under_resourced,15,2.3326939645819342,-4.6821513894373625,-4.078997002814747,-0.14333212810696638,1.4062499999999996
S1,Chicago,Austin,under_resourced,18,5.004043198421991,-0.011631556875938679,-1.1891449266558203,-0.03395264055011582,1.4062499999999996
S1,Chicago,Austin,under_resourced,20,4.410257404260126,-0.014372611819439565,-2.237295081216413,0.021301766779282083,1.4062499999999996
S1,Chicago,Austin,under_resourced,22,4.148816396767243,2.065333298887273,0.32454940624153455,0.3258390272256393,1.4062499999999996
S1,Chicago,Austin,under_resourced,25,2.5243371389661515,1.1345822362370017,-3.151436849662171,0.3280487339012339,1.4062499999999996
S1,Chicago,Austin,under_resourced,30,2.5095827635635657,2.30116598043507,-5.504965863940034,-0.4135756928367016,1.4062499999999996
S1,Chicago,Austin,under_resourced,35,0.9800416051795988,1.5770869668702376,-4.47208744003057,-0.23473012290200224,1.4062499999999996
S1,Chicago,Austin,under_resourced,40,-1.2627277155292669,-0.9533279590508106,-5.855622683732368,0.08688851721766255,1.4062499999999996
S1,Chicago,Harvey,under_resourced,5,8.362967720812136,6.803382301484599,-4.647655077469173,0.22063476469716292,1.1562499999999991
S1,Chicago,Harvey,under_resourced,10,17.482855353318673,11.633074722023178,6.118856437551333,-0.15740334801775901,1.1562499999999991
