scenario_id,city,name,valence,layer,name_first_score,name_last_score,answer_score,answer_delta,behavior_delta
S7,Boston,Back Bay,affluent,18,-12.154687894332126,-12.154687894332126,-3.0292336063049037,0.42530787705188144,-0.3072916666666665
S7,Boston,Back Bay,affluent,20,-13.844063859937883,-13.844063859937883,-3.0842645529371038,0.4875087361101702,-0.3072916666666665
S7,Boston,Back Bay,affluent,22,-3.948167274999667,-3.948167274999667,2.420640836286195,0.7819597237675153,-0.3072916666666665
S7,Boston,Back Bay,affluent,25,-3.5491459770317406,-3.5491459770317406,5.835547069826548,0.9495664043396808,-0.3072916666666665
S7,Boston,Back Bay,affluent,30,-5.900661528429915,-5.900661528429915,0.72179721532638,-0.27408330459486896,-0.3072916666666665
S7,Boston,Back Bay,affluent,35,-0.92362912238087,-0.92362912238087,1.5104345466112348,-0.7867266686346446,-0.3072916666666665
S7,Boston,Back Bay,affluent,40,1.7042277766775538,1.7042277766775538,1.037627324778194,-0.42877028102653814,-0.3072916666666665
S7,Boston,Beacon Hill,affluent,5,-18.502051320500268,-18.502051320500268,-5.140653354648112,0.12499428288803038,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,10,-10.350072363672364,-10.350072363672364,2.610801105988984,0.26063453818634574,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,15,-0.41896250182180217,-0.41896250182180217,12.052628161106348,0.5237472120400408,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,18,-14.968061309931135,-14.968061309931135,-3.0079348665497334,0.4466066168070517,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,20,-10.447158510818854,-10.447158510818854,-3.0210069564815916,0.5507663325656824,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,22,-5.590498376593895,-5.590498376593895,2.343112738303502,0.7044316257848222,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,25,-8.967879736087383,-8.967879736087383,6.342290540069067,1.4563098745821996,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,30,-9.218356330887119,-9.218356330887119,0.5806997460342611,-0.4151807738869878,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,35,-1.1369875360246184,-1.1369875360246184,1.6775626651999334,-0.619598550045946,-0.13541666666666696
S7,Boston,Beacon Hill,affluent,40,2.1027371523725513,2.1027371523725513,1.1898028612531983,-0.27659474455153377,-0.13541666666666696
S7,Boston,Brookline,affluent,5,-5.7798137978637545,-5.7798137978637545,-5.124638799366654,0.14100883816948873,-0.25
S7,Boston,Brookline,affluent,10,-6.2002401482660945,-6.2002401482660945,2.6005430533411573,0.2503764855385189,-0.25
S7,Boston,Brookline,affluent,15,0.8963005704675966,0.8963005704675966,12.048635712782493,0.5197547637161861,-0.25
S7,Boston,Brookline,affluent,18,-12.948744158652417,-12.948744158652417,-3.1034596255275084,0.3510818578292767,-0.25
S7,Boston,Brookline,affluent,20,-9.877552705246039,-9.877552705246039,-3.0725327126290543,0.49924057641821973,-0.25
S7,Boston,Brookline,affluent,22,-7.854625456534345,-7.854625456534345,2.2445610113758674,0.6058798988571876,-0.25
S7,Boston,Brookline,affluent,25,-10.48277816481211,-10.48277816481211,5.70238576350681,0.8164050980199429,-0.25
S7,Boston,Brookline,affluent,30,-3.8732221174910806,-3.8732221174910806,0.3142146014078949,-0.681665918513354,-0.25
S7,Boston,Brookline,affluent,35,0.09710128111952818,0.09710128111952818,1.777776111504648,-0.5193851037412314,-0.25
S7,Boston,Brookline,affluent,40,2.223990424055722,2.223990424055722,1.2742577130687962,-0.1921398927359359,-0.25
S7,Boston,Roxbury,under_resourced,5,-5.745585264129424,-5.745585264129424,-5.176764353726637,0.08888328380950572,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,10,-4.029857348838495,-4.029857348838495,2.6319567784424156,0.28179021063977716,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,15,2.6901367225272845,2.6901367225272845,12.01485996199656,0.4859790129302528,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,18,-11.478851212316409,-11.478851212316409,-3.1801248905652977,0.27441659279148745,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,20,-8.506819365618458,-8.506819365618458,-3.190672871776011,0.38110041727126287,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,22,-4.428560232642891,-4.428560232642891,2.1530981757937107,0.5144170632750309,-0.3333333333333335
S7,Boston,Roxbury,under_resourced,25,-6.548627599417339,-6.548627599417339,5.747569214666306,0.8615885491794391,-0.3333333333333335
